"age","workclass","educational.num","marital.status","occupation","relationship","gender","capital.gain","capital.loss","hours.per.week","income_.50K"
0.187171278284853,"Self-emp-not-inc",0.34667928852678,"Married-civ-spouse","Other-service","Wife","Female",0.259738387084018,-0.219503881311431,-0.0756139807519486,1
-0.567932597884733,"Private",1.12882018060689,"Never-married","Exec-managerial","Not-in-family","Male",1.69707190927961,-0.219503881311431,0.756714080569875,1
-1.1720156988204,"State-gov",1.12882018060689,"Never-married","Prof-specialty","Not-in-family","Female",-0.146421882415384,-0.219503881311431,-0.741476429809408,0
-1.32303647405432,"Private",-0.435461603553331,"Never-married","Exec-managerial","Other-relative","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.640233603986604,"Private",1.910961072687,"Married-civ-spouse","Exec-managerial","Husband","Male",12.9427243598246,-0.219503881311431,-0.0756139807519486,1
-0.265891047416898,"State-gov",-0.435461603553331,"Divorced","Prof-specialty","Unmarried","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-1.47405724928824,"Private",-0.435461603553331,"Never-married","Sales","Own-child","Male",-0.146421882415384,-0.219503881311431,-0.242079593016313,0
-0.265891047416898,"Private",-0.435461603553331,"Separated","Transport-moving","Not-in-family","Male",-0.146421882415384,-0.219503881311431,0.756714080569875,0
0.489212828752687,"Self-emp-not-inc",2.30203151872706,"Married-civ-spouse","Prof-specialty","Husband","Male",1.82011111434872,-0.219503881311431,-0.0756139807519486,1
2.90554523249536,"Private",-2.39081383375361,"Married-civ-spouse","Craft-repair","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.413702441135729,"Local-gov",1.12882018060689,"Married-civ-spouse","Prof-specialty","Husband","Male",-0.146421882415384,4.4586700451019,-0.0756139807519486,1
-0.114870272182981,"State-gov",-0.0443911575132756,"Married-civ-spouse","Exec-managerial","Wife","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
-0.265891047416898,"Private",-1.6086729416735,"Divorced","Sales","Unmarried","Female",-0.146421882415384,-0.219503881311431,-0.242079593016313,0
-0.19038065979994,"Private",-0.435461603553331,"Never-married","Adm-clerical","Not-in-family","Female",0.490371450202918,-0.219503881311431,-0.0756139807519486,0
-0.794463760735609,"Private",0.34667928852678,"Never-married","Exec-managerial","Own-child","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-1.1720156988204,"Local-gov",-0.0443911575132756,"Married-civ-spouse","Protective-serv","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-0.341401435033857,"State-gov",1.51989062664695,"Never-married","Prof-specialty","Unmarried","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.187171278284853,"Private",-0.0443911575132756,"Married-civ-spouse","Sales","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
0.262681665901812,"Self-emp-not-inc",1.910961072687,"Married-civ-spouse","Prof-specialty","Husband","Male",-0.146421882415384,4.4586700451019,0.756714080569875,1
-0.265891047416898,"Private",1.12882018060689,"Married-civ-spouse","Prof-specialty","Wife","Female",1.82011111434872,-0.219503881311431,-0.49177801141286,1
-1.39854686167128,"Private",-0.0443911575132756,"Never-married","Other-service","Own-child","Female",-0.146421882415384,-0.219503881311431,-1.7402701033956,0
-0.643442985501691,"Private",-0.435461603553331,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0.509743580362735,-0.219503881311431,-0.0756139807519486,0
-0.416911822650816,"Private",1.12882018060689,"Married-civ-spouse","Prof-specialty","Wife","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
0.0361505030509359,"Private",1.12882018060689,"Married-civ-spouse","Sales","Husband","Male",0.808833562897744,-0.219503881311431,-0.0756139807519486,1
-0.19038065979994,"Private",-0.0443911575132756,"Married-civ-spouse","Machine-op-inspct","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
-0.794463760735609,"Private",0.737749734566836,"Married-civ-spouse","Adm-clerical","Wife","Female",-0.146421882415384,-0.219503881311431,-0.49177801141286,0
-0.265891047416898,"Private",1.910961072687,"Married-civ-spouse","Prof-specialty","Husband","Male",0.859881743724288,-0.219503881311431,0.756714080569875,1
-1.09650531120344,"Private",-0.435461603553331,"Married-civ-spouse","Craft-repair","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-1.32303647405432,"Private",-0.0443911575132756,"Never-married","Sales","Own-child","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
1.54635825539011,"Local-gov",-0.435461603553331,"Married-civ-spouse","Protective-serv","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
-0.114870272182981,"Private",-0.435461603553331,"Married-civ-spouse","Other-service","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
-0.567932597884733,"Private",1.12882018060689,"Never-married","Sales","Not-in-family","Male",-0.146421882415384,-0.219503881311431,0.59024846830551,0
-0.567932597884733,"Private",1.12882018060689,"Never-married","Exec-managerial","Not-in-family","Male",-0.146421882415384,4.0626731985443,-0.242079593016313,0
0.715743991603563,"Private",-0.435461603553331,"Divorced","Craft-repair","Unmarried","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.187171278284853,"Private",-0.435461603553331,"Divorced","Other-service","Not-in-family","Female",-0.146421882415384,-0.219503881311431,-0.907942042073772,0
0.942275154454439,"Private",1.12882018060689,"Never-married","Sales","Not-in-family","Female",-0.146421882415384,3.62732262810521,0.174084437644599,1
0.111660890667894,"Private",-0.0443911575132756,"Married-civ-spouse","Adm-clerical","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
-0.869974148352567,"Private",-0.435461603553331,"Never-married","Adm-clerical","Own-child","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.33819205351877,"Private",-0.435461603553331,"Married-civ-spouse","Craft-repair","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
-0.945484535969526,"Private",-0.435461603553331,"Divorced","Machine-op-inspct","Not-in-family","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-0.71895337311865,"Private",1.12882018060689,"Married-civ-spouse","Sales","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
0.111660890667894,"Private",-0.0443911575132756,"Married-civ-spouse","Craft-repair","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.413702441135729,"Private",1.12882018060689,"Married-civ-spouse","Exec-managerial","Husband","Male",1.82011111434872,-0.219503881311431,0.756714080569875,1
1.0177855420714,"Private",-0.435461603553331,"Married-civ-spouse","Sales","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
-0.71895337311865,"Private",-0.435461603553331,"Married-civ-spouse","Craft-repair","Husband","Male",0.808833562897744,-0.219503881311431,-0.0756139807519486,1
0.564723216369646,"State-gov",-1.6086729416735,"Married-civ-spouse","Farming-fishing","Husband","Male",-0.146421882415384,-0.219503881311431,-0.242079593016313,0
-0.265891047416898,"Private",-0.435461603553331,"Separated","Machine-op-inspct","Not-in-family","Male",0.334478159524933,-0.219503881311431,0.92317969283424,0
0.262681665901812,"Private",-0.0443911575132756,"Widowed","Exec-managerial","Not-in-family","Female",-0.146421882415384,-0.219503881311431,1.17287811123079,0
-0.869974148352567,"Private",-0.826532049593387,"Married-civ-spouse","Farming-fishing","Own-child","Male",-0.146421882415384,-0.219503881311431,1.17287811123079,0
-1.47405724928824,"Private",-0.435461603553331,"Never-married","Other-service","Own-child","Female",-0.146421882415384,-0.219503881311431,-2.15643413405651,0
-0.416911822650816,"Private",1.12882018060689,"Married-civ-spouse","Sales","Husband","Male",0.859881743724288,-0.219503881311431,0.756714080569875,1
1.16880631730531,"Self-emp-not-inc",-0.435461603553331,"Divorced","Prof-specialty","Not-in-family","Male",-0.146421882415384,-0.219503881311431,-1.7402701033956,0
-1.09650531120344,"Private",-0.0443911575132756,"Never-married","Handlers-cleaners","Unmarried","Male",-0.146421882415384,-0.219503881311431,-0.907942042073772,0
1.16880631730531,"Private",-0.435461603553331,"Never-married","Adm-clerical","Own-child","Female",0.138139002499763,-0.219503881311431,-0.0756139807519486,0
-0.71895337311865,"Private",-0.0443911575132756,"Never-married","Adm-clerical","Own-child","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-0.341401435033857,"Private",-0.435461603553331,"Separated","Adm-clerical","Unmarried","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.715743991603563,"Private",-0.435461603553331,"Divorced","Craft-repair","Not-in-family","Male",-0.146421882415384,-0.219503881311431,0.756714080569875,0
2.15044135632578,"Private",-0.435461603553331,"Widowed","Adm-clerical","Unmarried","Female",0.733570219371429,-0.219503881311431,-0.0756139807519486,0
0.187171278284853,"Self-emp-inc",0.737749734566836,"Married-civ-spouse","Craft-repair","Husband","Male",1.82011111434872,-0.219503881311431,1.5890421418917,1
0.33819205351877,"Federal-gov",-0.435461603553331,"Married-civ-spouse","Adm-clerical","Husband","Male",-0.146421882415384,-0.219503881311431,1.17287811123079,1
0.33819205351877,"Private",-0.435461603553331,"Married-civ-spouse","Craft-repair","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
1.69737903062402,"Self-emp-not-inc",1.12882018060689,"Married-civ-spouse","Prof-specialty","Husband","Male",-0.146421882415384,-0.219503881311431,0.756714080569875,1
-0.19038065979994,"Private",-0.435461603553331,"Married-civ-spouse","Craft-repair","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
0.187171278284853,"Private",1.12882018060689,"Divorced","Prof-specialty","Not-in-family","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
1.0177855420714,"Private",1.12882018060689,"Married-civ-spouse","Exec-managerial","Husband","Male",-0.146421882415384,-0.219503881311431,0.59024846830551,1
-1.47405724928824,"Self-emp-inc",-0.435461603553331,"Never-married","Exec-managerial","Own-child","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-0.869974148352567,"Private",1.12882018060689,"Never-married","Exec-managerial","Not-in-family","Male",-0.146421882415384,-0.219503881311431,0.756714080569875,0
0.942275154454439,"State-gov",1.12882018060689,"Married-civ-spouse","Protective-serv","Husband","Male",0.808833562897744,-0.219503881311431,-0.0756139807519486,1
0.187171278284853,"State-gov",-0.0443911575132756,"Divorced","Adm-clerical","Not-in-family","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.0361505030509359,"Self-emp-not-inc",-0.435461603553331,"Married-civ-spouse","Farming-fishing","Husband","Male",-0.146421882415384,-0.219503881311431,1.5890421418917,0
0.564723216369646,"Local-gov",-0.0443911575132756,"Married-civ-spouse","Protective-serv","Husband","Male",-0.146421882415384,-0.219503881311431,-0.242079593016313,1
-0.869974148352567,"State-gov",0.737749734566836,"Never-married","Protective-serv","Not-in-family","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.640233603986604,"Local-gov",-0.435461603553331,"Married-civ-spouse","Other-service","Wife","Female",-0.146421882415384,-0.219503881311431,-2.82229658311397,1
0.33819205351877,"Private",-1.6086729416735,"Married-civ-spouse","Transport-moving","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-0.265891047416898,"Private",0.34667928852678,"Married-civ-spouse","Other-service","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.640233603986604,"Private",-0.435461603553331,"Married-civ-spouse","Craft-repair","Husband","Male",-0.146421882415384,-0.219503881311431,0.257317243776781,0
-0.945484535969526,"Private",-0.435461603553331,"Never-married","Adm-clerical","Own-child","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.489212828752687,"Private",-0.435461603553331,"Divorced","Other-service","Not-in-family","Male",-0.146421882415384,4.65051944902421,-0.0756139807519486,0
-1.1720156988204,"Private",-0.0443911575132756,"Never-married","Farming-fishing","Not-in-family","Male",-0.146421882415384,-0.219503881311431,-0.907942042073772,0
-1.47405724928824,"Private",-0.435461603553331,"Never-married","Other-service","Not-in-family","Female",-0.146421882415384,-0.219503881311431,-0.49177801141286,0
-0.19038065979994,"Private",-0.0443911575132756,"Divorced","Sales","Not-in-family","Female",0.288796582323743,-0.219503881311431,0.340550049908963,0
0.413702441135729,"Self-emp-inc",-0.435461603553331,"Married-civ-spouse","Craft-repair","Husband","Male",-0.146421882415384,-0.219503881311431,0.340550049908963,1
-0.416911822650816,"Private",-0.0443911575132756,"Never-married","Other-service","Unmarried","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
1.0177855420714,"Self-emp-not-inc",0.34667928852678,"Divorced","Prof-specialty","Not-in-family","Female",-0.146421882415384,-0.219503881311431,-0.49177801141286,0
0.942275154454439,"Private",-0.435461603553331,"Married-civ-spouse","Transport-moving","Husband","Male",0.509743580362735,-0.219503881311431,-0.0756139807519486,0
-0.114870272182981,"Private",1.12882018060689,"Married-civ-spouse","Prof-specialty","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
1.31982709253923,"Private",-0.435461603553331,"Married-civ-spouse","Sales","Husband","Male",-0.146421882415384,-0.219503881311431,-0.408545205280678,1
-0.114870272182981,"Self-emp-inc",-1.6086729416735,"Never-married","Transport-moving","Not-in-family","Male",-0.146421882415384,6.074632331986,0.756714080569875,1
-1.24752608643736,"State-gov",-0.826532049593387,"Never-married","Exec-managerial","Not-in-family","Male",-0.146421882415384,-0.219503881311431,0.756714080569875,1
-0.0393598845660227,"Private",-0.435461603553331,"Married-civ-spouse","Exec-managerial","Husband","Male",-0.146421882415384,-0.219503881311431,1.17287811123079,1
0.564723216369646,"Private",-0.0443911575132756,"Married-civ-spouse","Adm-clerical","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
-1.09650531120344,"Private",-0.0443911575132756,"Never-married","Adm-clerical","Own-child","Female",-0.146421882415384,-0.219503881311431,-0.907942042073772,0
-1.02099492358648,"Private",-0.435461603553331,"Never-married","Other-service","Other-relative","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-0.341401435033857,"Private",-0.0443911575132756,"Married-civ-spouse","Craft-repair","Husband","Male",-0.146421882415384,-0.219503881311431,0.756714080569875,0
0.187171278284853,"Private",1.12882018060689,"Married-civ-spouse","Prof-specialty","Husband","Male",-0.146421882415384,4.64314062579643,0.340550049908963,1
1.09329592968836,"Federal-gov",-0.0443911575132756,"Divorced","Farming-fishing","Not-in-family","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
1.84839980585794,"Private",-0.435461603553331,"Married-civ-spouse","Other-service","Husband","Male",0.191281467667909,-0.219503881311431,-1.7402701033956,0
-0.19038065979994,"Private",-0.435461603553331,"Married-civ-spouse","Other-service","Other-relative","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-1.39854686167128,"Private",-0.0443911575132756,"Never-married","Sales","Own-child","Female",-0.146421882415384,-0.219503881311431,-0.907942042073772,0
1.99942058109186,"Private",1.12882018060689,"Married-civ-spouse","Exec-managerial","Husband","Male",12.9427243598246,-0.219503881311431,-0.0756139807519486,1
0.791254379220522,"Private",1.12882018060689,"Married-civ-spouse","Exec-managerial","Husband","Male",-0.146421882415384,-0.219503881311431,0.423782856041146,1
-0.567932597884733,"State-gov",0.737749734566836,"Never-married","Adm-clerical","Not-in-family","Female",0.288796582323743,-0.219503881311431,-0.49177801141286,0
-0.0393598845660227,"Private",1.12882018060689,"Married-civ-spouse","Tech-support","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
-1.1720156988204,"Private",-0.0443911575132756,"Separated","Sales","Unmarried","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.942275154454439,"Private",-0.0443911575132756,"Married-civ-spouse","Exec-managerial","Wife","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,1
-0.567932597884733,"Private",1.910961072687,"Married-civ-spouse","Tech-support","Husband","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-0.265891047416898,"Private",-0.435461603553331,"Married-civ-spouse","Exec-managerial","Husband","Male",0.531340887635504,-0.219503881311431,-0.0756139807519486,1
-1.24752608643736,"Self-emp-not-inc",-0.435461603553331,"Never-married","Other-service","Own-child","Female",-0.146421882415384,-0.219503881311431,0.756714080569875,0
-1.09650531120344,"Private",1.12882018060689,"Never-married","Adm-clerical","Not-in-family","Female",-0.146421882415384,-0.219503881311431,-0.907942042073772,0
0.187171278284853,"State-gov",0.34667928852678,"Married-civ-spouse","Prof-specialty","Husband","Male",-0.146421882415384,-0.219503881311431,-0.49177801141286,1
1.99942058109186,"Self-emp-not-inc",1.910961072687,"Divorced","Prof-specialty","Not-in-family","Male",-0.146421882415384,3.88312183333496,-0.0756139807519486,0
0.187171278284853,"Self-emp-not-inc",1.12882018060689,"Never-married","Exec-managerial","Not-in-family","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-0.71895337311865,"Private",-0.0443911575132756,"Never-married","Adm-clerical","Not-in-family","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
0.413702441135729,"Private",2.30203151872706,"Married-civ-spouse","Prof-specialty","Husband","Male",-0.146421882415384,-0.219503881311431,-1.7402701033956,0
1.99942058109186,"Private",1.51989062664695,"Married-civ-spouse","Prof-specialty","Husband","Male",0.580818355205846,-0.219503881311431,0.756714080569875,1
0.0361505030509359,"Private",1.12882018060689,"Divorced","Exec-managerial","Not-in-family","Female",-0.146421882415384,-0.219503881311431,-1.32410607273468,0
-1.24752608643736,"Private",-0.0443911575132756,"Never-married","Other-service","Not-in-family","Female",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
-0.341401435033857,"Private",-0.435461603553331,"Never-married","Machine-op-inspct","Unmarried","Male",-0.146421882415384,-0.219503881311431,-0.0756139807519486,0
